% channel_1000_DNS_196x160x196_MTF-mtf270_task2
% dt=8.177E-04
%
% node 1: j=10, y=  4.627762402457282E-003, yplus=4.6
% node 2: j=20, y=  1.441392271941726E-002, yplus=14
% node 3: j=40, y=  6.726684638316566E-002, yplus=67
% node 4: j=60, y=  0.253501789943420,      yplus=253
%
%     u1          v1         u2          v2          u3          v3          u4          v4
  4.142830E+00  -1.516256E-02   1.533387E+01  -8.533326E-02   1.735090E+01   1.519759E-01   1.884211E+01   1.570491E-02
  4.375007E+00  -9.723770E-03   1.559030E+01  -1.547891E-01   1.765772E+01   3.407263E-01   1.902887E+01  -2.813664E-01
  4.626295E+00  -8.993082E-03   1.543145E+01  -2.474906E-01   1.780602E+01   4.097600E-01   1.927368E+01  -4.817070E-01
  4.891174E+00  -1.409388E-02   1.488230E+01  -3.591835E-01   1.779188E+01   3.649265E-01   1.952203E+01  -5.579304E-01
  5.164045E+00  -2.488676E-02   1.403688E+01  -4.743657E-01   1.763435E+01   2.297567E-01   1.972095E+01  -5.219990E-01
  5.436167E+00  -3.982354E-02   1.305439E+01  -5.697107E-01   1.737655E+01   3.593424E-02   1.983099E+01  -4.171516E-01
  5.694937E+00  -5.632207E-02   1.213146E+01  -6.248536E-01   1.708215E+01  -1.863550E-01   1.983593E+01  -3.001445E-01
  5.926631E+00  -7.165113E-02   1.144514E+01  -6.354402E-01   1.682684E+01  -4.125648E-01   1.974697E+01  -2.227690E-01
  6.120746E+00  -8.403609E-02   1.109329E+01  -6.165724E-01   1.668437E+01  -6.209431E-01   1.959842E+01  -2.197147E-01
  6.272889E+00  -9.342465E-02   1.107422E+01  -5.917264E-01   1.670747E+01  -7.867540E-01   1.943515E+01  -3.043927E-01
  6.384660E+00  -1.013095E-01   1.131307E+01  -5.777368E-01   1.690781E+01  -8.800855E-01   1.929696E+01  -4.698427E-01
  6.461646E+00  -1.094699E-01   1.170495E+01  -5.789198E-01   1.724436E+01  -8.710705E-01   1.920738E+01  -6.912557E-01
  6.511957E+00  -1.183530E-01   1.214632E+01  -5.914097E-01   1.763022E+01  -7.405829E-01   1.917191E+01  -9.290801E-01
  6.546286E+00  -1.263724E-01   1.255023E+01  -6.098549E-01   1.796018E+01  -4.899343E-01   1.918489E+01  -1.134108E+00
  6.578034E+00  -1.309226E-01   1.285242E+01  -6.302088E-01   1.814663E+01  -1.432381E-01   1.923854E+01  -1.256020E+00
  6.621112E+00  -1.304974E-01   1.301331E+01  -6.486667E-01   1.814435E+01   2.588828E-01   1.932701E+01  -1.254623E+00
  6.685052E+00  -1.261320E-01   1.301667E+01  -6.608418E-01   1.795465E+01   6.698756E-01   1.944238E+01  -1.110485E+00
  6.770080E+00  -1.207786E-01   1.286570E+01  -6.637744E-01   1.761478E+01   1.046340E+00   1.956680E+01  -8.309048E-01
  6.865641E+00  -1.170750E-01   1.257876E+01  -6.583433E-01   1.718501E+01   1.352982E+00   1.966812E+01  -4.486752E-01
  6.953637E+00  -1.154553E-01   1.218606E+01  -6.476854E-01   1.673907E+01   1.564705E+00   1.970452E+01  -1.395616E-02
  7.014180E+00  -1.140812E-01   1.172740E+01  -6.318304E-01   1.635413E+01   1.668270E+00   1.963755E+01   4.176636E-01
  7.030194E+00  -1.102419E-01   1.124874E+01  -6.043972E-01   1.609556E+01   1.663911E+00   1.944723E+01   7.963749E-01
  6.988859E+00  -1.017281E-01   1.079665E+01  -5.561277E-01   1.600018E+01   1.565274E+00   1.914181E+01   1.084929E+00
  6.881084E+00  -8.730778E-02   1.041094E+01  -4.828172E-01   1.606787E+01   1.397076E+00   1.875791E+01   1.260113E+00
  6.701870E+00  -6.677951E-02   1.011874E+01  -3.901663E-01   1.626610E+01   1.191971E+00   1.835188E+01   1.311025E+00
  6.452891E+00  -4.138753E-02   9.932958E+00  -2.911376E-01   1.654236E+01   9.872910E-01   1.798645E+01   1.237390E+00
  6.145425E+00  -1.430671E-02   9.854955E+00  -1.988859E-01   1.683532E+01   8.195824E-01   1.771680E+01   1.049877E+00
  5.800142E+00   9.951850E-03   9.878422E+00  -1.217800E-01   1.708275E+01   7.150323E-01   1.757825E+01   7.717290E-01
  5.442169E+00   2.751739E-02   9.991732E+00  -6.361939E-02   1.723056E+01   6.780955E-01   1.757789E+01   4.387840E-01
  5.093820E+00   3.710195E-02   1.017907E+01  -2.689513E-02   1.724724E+01   6.848461E-01   1.769335E+01   9.496994E-02
  4.769676E+00   4.010385E-02   1.042297E+01  -1.510017E-02   1.713828E+01   6.871627E-01   1.788133E+01  -2.169477E-01
  4.477107E+00   3.868627E-02   1.070991E+01  -3.191544E-02   1.694811E+01   6.284808E-01   1.809382E+01  -4.657893E-01
  4.221070E+00   3.359967E-02   1.103718E+01  -7.776855E-02   1.674119E+01   4.651852E-01   1.829418E+01  -6.382640E-01
  4.008704E+00   2.377960E-02   1.141627E+01  -1.458935E-01   1.657040E+01   1.839866E-01   1.846493E+01  -7.377905E-01
  3.849704E+00   8.055995E-03   1.186724E+01  -2.206918E-01   1.645505E+01  -1.926093E-01   1.860445E+01  -7.767359E-01
  3.752333E+00  -1.265477E-02   1.240211E+01  -2.810682E-01   1.638393E+01  -6.140056E-01   1.871721E+01  -7.666952E-01
  3.718659E+00  -3.465072E-02   1.300185E+01  -3.090764E-01   1.633609E+01  -1.017103E+00   1.880562E+01  -7.122585E-01
  3.743090E+00  -5.280352E-02   1.360196E+01  -2.991217E-01   1.629746E+01  -1.342699E+00   1.886869E+01  -6.111752E-01
  3.815107E+00  -6.291361E-02   1.410228E+01  -2.601534E-01   1.626308E+01  -1.548043E+00   1.890648E+01  -4.596896E-01
  3.923345E+00  -6.349868E-02   1.440123E+01  -2.084966E-01   1.623247E+01  -1.613968E+00   1.892428E+01  -2.590016E-01
  4.057360E+00  -5.603838E-02   1.443431E+01  -1.574219E-01   1.620687E+01  -1.546155E+00   1.893129E+01  -1.903911E-02
  4.206196E+00  -4.364517E-02   1.419570E+01  -1.111429E-01   1.618749E+01  -1.369938E+00   1.893392E+01   2.417180E-01
  4.356317E+00  -2.903234E-02   1.373725E+01  -6.556899E-02   1.617236E+01  -1.119615E+00   1.892856E+01   4.991503E-01
  4.492115E+00  -1.316047E-02   1.315195E+01  -1.333343E-02   1.615419E+01  -8.271966E-01   1.889982E+01   7.273048E-01
  4.599528E+00   4.509855E-03   1.254917E+01   5.052082E-02   1.612289E+01  -5.173815E-01   1.882559E+01   9.022139E-01
  4.670016E+00   2.454871E-02   1.202665E+01   1.251032E-01   1.607149E+01  -2.111302E-01   1.868572E+01   1.005799E+00
  4.701570E+00   4.626635E-02   1.164619E+01   2.040383E-01   1.600062E+01   6.763557E-02   1.846939E+01   1.029707E+00
  4.696037E+00   6.770937E-02   1.142244E+01   2.790385E-01   1.591806E+01   2.905106E-01   1.817897E+01   9.779350E-01
  4.655468E+00   8.681497E-02   1.132935E+01   3.440039E-01   1.583481E+01   4.311286E-01   1.783143E+01   8.665871E-01
  4.581122E+00   1.026169E-01   1.131961E+01   3.967222E-01   1.576181E+01   4.747873E-01   1.745897E+01   7.199655E-01
  4.476209E+00   1.154891E-01   1.134693E+01   4.373164E-01   1.570916E+01   4.237289E-01   1.710766E+01   5.640015E-01
  4.349723E+00   1.263299E-01   1.138142E+01   4.652282E-01   1.568578E+01   2.947232E-01   1.683048E+01   4.196040E-01
  4.217240E+00   1.354598E-01   1.141322E+01   4.775449E-01   1.569642E+01   1.115947E-01   1.667374E+01   2.986837E-01
  4.097065E+00   1.421688E-01   1.144581E+01   4.702047E-01   1.573682E+01  -1.016951E-01   1.666172E+01   2.040928E-01
  4.004331E+00   1.453018E-01   1.148479E+01   4.412110E-01   1.579098E+01  -3.233018E-01   1.678834E+01   1.324293E-01
  3.947595E+00   1.444368E-01   1.152959E+01   3.933543E-01   1.583484E+01  -5.312822E-01   1.702149E+01   7.731281E-02
  3.930157E+00   1.407095E-01   1.157163E+01   3.342988E-01   1.584615E+01  -7.010467E-01   1.731764E+01   3.131154E-02
  3.953824E+00   1.365518E-01   1.159796E+01   2.738671E-01   1.581538E+01  -8.071688E-01   1.763762E+01  -1.357482E-02
  4.020574E+00   1.344445E-01   1.159560E+01   2.203145E-01   1.575002E+01  -8.305881E-01   1.795470E+01  -6.576020E-02
  4.129833E+00   1.355738E-01   1.155324E+01   1.778227E-01   1.566895E+01  -7.670936E-01   1.825251E+01  -1.332683E-01
  4.273750E+00   1.393723E-01   1.146063E+01   1.462675E-01   1.558993E+01  -6.308721E-01   1.851792E+01  -2.222103E-01
  4.435381E+00   1.441968E-01   1.130851E+01   1.227110E-01   1.551897E+01  -4.501466E-01   1.873678E+01  -3.351146E-01
  4.592527E+00   1.484702E-01   1.109132E+01   1.032767E-01   1.544818E+01  -2.577399E-01   1.889663E+01  -4.696612E-01
  4.725024E+00   1.513321E-01   1.081114E+01   8.438343E-02   1.536174E+01  -8.242342E-02   1.899351E+01  -6.181110E-01
  4.820243E+00   1.524269E-01   1.047930E+01   6.318462E-02   1.524386E+01   5.499752E-02   1.903607E+01  -7.676568E-01
  4.873228E+00   1.512892E-01   1.011348E+01   3.766211E-02   1.508293E+01   1.409632E-01   1.904248E+01  -9.020296E-01
  4.882736E+00   1.470696E-01   9.732316E+00   6.773405E-03   1.487144E+01   1.664578E-01   1.903196E+01  -1.004520E+00
  4.847849E+00   1.388808E-01   9.352209E+00  -2.939844E-02   1.460571E+01   1.249803E-01   1.901715E+01  -1.061909E+00
  4.768703E+00   1.263789E-01   8.989307E+00  -6.981135E-02   1.428899E+01   1.243268E-02   1.900265E+01  -1.068000E+00
  4.650212E+00   1.099619E-01   8.665037E+00  -1.130556E-01   1.393719E+01  -1.711761E-01   1.898918E+01  -1.025184E+00
  4.504189E+00   9.038077E-02   8.409720E+00  -1.580540E-01   1.358255E+01  -4.189064E-01   1.897835E+01  -9.432357E-01
  4.346334E+00   6.817342E-02   8.259802E+00  -2.044166E-01   1.327086E+01  -7.136804E-01   1.897283E+01  -8.359166E-01
  4.189461E+00   4.350930E-02   8.249064E+00  -2.522774E-01   1.305235E+01  -1.025652E+00   1.897228E+01  -7.170689E-01
  4.038337E+00   1.659461E-02   8.398812E+00  -3.017311E-01   1.297053E+01  -1.312007E+00   1.896999E+01  -5.978596E-01
  3.890693E+00  -1.178200E-02   8.712659E+00  -3.520038E-01   1.305391E+01  -1.522016E+00   1.895518E+01  -4.858089E-01
  3.743718E+00  -4.005842E-02   9.177563E+00  -4.005591E-01   1.331158E+01  -1.609339E+00   1.892089E+01  -3.850332E-01
  3.600515E+00  -6.611045E-02   9.767838E+00  -4.427704E-01   1.373023E+01  -1.549056E+00   1.887205E+01  -2.967096E-01
  3.471090E+00  -8.753500E-02   1.044743E+01  -4.729932E-01   1.427141E+01  -1.349897E+00   1.882748E+01  -2.192876E-01
  3.367302E+00  -1.018346E-01   1.116913E+01  -4.870783E-01   1.487275E+01  -1.051173E+00   1.881464E+01  -1.488044E-01
  3.296468E+00  -1.067795E-01   1.187421E+01  -4.850081E-01   1.545779E+01  -7.053506E-01   1.886140E+01  -7.995435E-02
  3.259097E+00  -1.012408E-01   1.249718E+01  -4.717425E-01   1.595368E+01  -3.595727E-01   1.899015E+01  -8.050438E-03
  3.252030E+00  -8.612905E-02   1.297658E+01  -4.552533E-01   1.630895E+01  -4.701100E-02   1.921600E+01   6.884416E-02
  3.273077E+00  -6.447747E-02   1.326717E+01  -4.425284E-01   1.650331E+01   2.127966E-01   1.954563E+01   1.487481E-01
  3.321979E+00  -4.015466E-02   1.334699E+01  -4.356776E-01   1.654610E+01   4.110883E-01   1.997272E+01   2.262460E-01
  3.396402E+00  -1.595071E-02   1.321712E+01  -4.302506E-01   1.646581E+01   5.478311E-01   2.047054E+01   2.943439E-01
  3.486922E+00   7.491300E-03   1.289734E+01  -4.166838E-01   1.629710E+01   6.296287E-01   2.098792E+01   3.466779E-01
  3.576551E+00   3.109203E-02   1.242313E+01  -3.844008E-01   1.607194E+01   6.664735E-01   2.145556E+01   3.790505E-01
  3.646507E+00   5.566984E-02   1.184534E+01  -3.270851E-01   1.581759E+01   6.685235E-01   2.180371E+01   3.898309E-01
  3.684346E+00   8.051325E-02   1.122840E+01  -2.470076E-01   1.555823E+01   6.449697E-01   2.198402E+01   3.793415E-01
  3.688397E+00   1.031119E-01   1.064249E+01  -1.561567E-01   1.531486E+01   6.050832E-01   2.198426E+01   3.485851E-01
  3.665826E+00   1.200247E-01   1.014951E+01  -7.296105E-02   1.510079E+01   5.591414E-01   2.182928E+01   2.976751E-01
  3.627187E+00   1.282648E-01   9.788790E+00  -1.570216E-02   1.491647E+01   5.170399E-01   2.156971E+01   2.244610E-01
  3.582916E+00   1.265730E-01   9.569472E+00   4.149040E-03   1.474957E+01   4.849424E-01   2.126648E+01   1.241966E-01
  3.544492E+00   1.161618E-01   9.472781E+00  -1.464249E-02   1.458331E+01   4.625857E-01   2.097821E+01  -8.812209E-03
  3.527544E+00   1.006762E-01   9.461182E+00  -6.402644E-02   1.440877E+01   4.434527E-01   2.075324E+01  -1.774156E-01
  3.543425E+00   9.325122E-02   9.462102E+00  -1.209400E-01   1.423079E+01   4.207061E-01   2.062539E+01  -3.820199E-01
  3.620193E+00   8.680347E-02   9.475559E+00  -1.813484E-01   1.407441E+01   3.750391E-01   2.060117E+01  -5.975869E-01
  3.761445E+00   8.256922E-02   9.451713E+00  -2.352407E-01   1.396891E+01   3.001800E-01   2.067090E+01  -8.043731E-01
  3.947511E+00   8.925458E-02   9.356192E+00  -2.531256E-01   1.394224E+01   1.938523E-01   2.080171E+01  -9.804205E-01
  4.104887E+00   1.509646E-01   9.126440E+00  -1.698992E-01   1.401322E+01   5.963829E-02   2.094407E+01  -1.105490E+00
  4.269637E+00   2.169610E-01   8.906681E+00  -4.785756E-02   1.420602E+01  -8.697296E-02   2.107570E+01  -1.171531E+00
  4.378883E+00   2.730521E-01   8.664337E+00   1.382641E-01   1.454538E+01  -2.455981E-01   2.117423E+01  -1.174537E+00
  4.405600E+00   3.243929E-01   8.442557E+00   3.588868E-01   1.502657E+01  -3.934121E-01   2.122874E+01  -1.115546E+00
  4.341376E+00   3.785966E-01   8.280640E+00   5.575111E-01   1.562494E+01  -5.023688E-01   2.123936E+01  -1.002606E+00
  4.192899E+00   4.280410E-01   8.201832E+00   6.908884E-01   1.630112E+01  -5.516547E-01   2.121519E+01  -8.486035E-01
  3.975625E+00   4.519870E-01   8.220580E+00   7.586459E-01   1.700458E+01  -5.350958E-01   2.116906E+01  -6.674707E-01
  3.711408E+00   4.358199E-01   8.363659E+00   7.884489E-01   1.767627E+01  -4.606409E-01   2.111168E+01  -4.740763E-01
  3.431165E+00   3.851961E-01   8.681887E+00   7.965501E-01   1.825493E+01  -3.459518E-01   2.104802E+01  -2.883975E-01
  3.176743E+00   3.208060E-01   9.234180E+00   7.687182E-01   1.868891E+01  -2.150741E-01   2.097706E+01  -1.381556E-01
  2.998062E+00   2.611824E-01   1.004976E+01   6.767136E-01   1.894917E+01  -9.648456E-02   2.089375E+01  -5.462759E-02
  2.945649E+00   2.121523E-01   1.109481E+01   5.053966E-01   1.903693E+01  -1.920887E-02   2.079155E+01  -6.300289E-02
  3.060572E+00   1.706931E-01   1.226750E+01   2.626819E-01   1.898186E+01  -5.426238E-03   2.066477E+01  -1.736754E-01
  3.363267E+00   1.340601E-01   1.342246E+01  -2.868917E-02   1.883158E+01  -6.240247E-02   2.051075E+01  -3.793636E-01
  3.843801E+00   1.018990E-01   1.440446E+01  -3.415399E-01   1.863754E+01  -1.786982E-01   2.033238E+01  -6.574407E-01
  4.458032E+00   7.134077E-02   1.507403E+01  -6.469418E-01   1.844380E+01  -3.275484E-01   2.014061E+01  -9.737252E-01
  5.134317E+00   3.499892E-02   1.532558E+01  -9.114533E-01   1.828356E+01  -4.761120E-01   1.995465E+01  -1.286181E+00
  5.790954E+00  -1.291758E-02   1.511229E+01  -1.096657E+00   1.818252E+01  -5.961125E-01   1.979824E+01  -1.550574E+00
  6.356802E+00  -6.870384E-02   1.448215E+01  -1.171211E+00   1.816319E+01  -6.710945E-01   1.969264E+01  -1.729552E+00
  6.783912E+00  -1.188530E-01   1.359071E+01  -1.134479E+00   1.824331E+01  -6.976856E-01   1.965006E+01  -1.802278E+00
  7.047758E+00  -1.490673E-01   1.265021E+01  -1.024150E+00   1.842719E+01  -6.811247E-01   1.967038E+01  -1.769210E+00
  7.141755E+00  -1.553681E-01   1.184317E+01  -8.891317E-01   1.869560E+01  -6.277949E-01   1.974261E+01  -1.649285E+00
  7.075895E+00  -1.475361E-01   1.127098E+01  -7.572224E-01   1.900292E+01  -5.390354E-01   1.984985E+01  -1.471598E+00
  6.880333E+00  -1.406762E-01   1.095861E+01  -6.324620E-01   1.928651E+01  -4.102454E-01   1.997484E+01  -1.266122E+00
  6.605162E+00  -1.417829E-01   1.088434E+01  -5.140498E-01   1.948521E+01  -2.367217E-01   2.010313E+01  -1.057025E+00
  6.310142E+00  -1.445924E-01   1.100523E+01  -4.090173E-01   1.955854E+01  -2.365300E-02   2.022342E+01  -8.598003E-01
  6.048509E+00  -1.381567E-01   1.126998E+01  -3.281856E-01   1.949802E+01   2.056578E-01   2.032662E+01  -6.818315E-01
  5.854037E+00  -1.196114E-01   1.162373E+01  -2.755711E-01   1.932698E+01   4.095253E-01   2.040543E+01  -5.251598E-01
  5.737123E+00  -9.718408E-02   1.201167E+01  -2.454580E-01   1.909022E+01   5.377789E-01   2.045487E+01  -3.898402E-01
  5.689372E+00  -8.110755E-02   1.238426E+01  -2.299586E-01   1.883827E+01   5.478185E-01   2.047281E+01  -2.762655E-01
  5.691923E+00  -7.378691E-02   1.270267E+01  -2.271401E-01   1.861276E+01   4.189325E-01   2.045997E+01  -1.854967E-01
  5.722527E+00  -6.991856E-02   1.294168E+01  -2.399765E-01   1.843895E+01   1.587720E-01   2.041996E+01  -1.178680E-01
  5.759469E+00  -6.453349E-02   1.308985E+01  -2.679727E-01   1.832831E+01  -1.985509E-01   2.035956E+01  -7.129690E-02
  5.783530E+00  -5.870344E-02   1.314861E+01  -3.017616E-01   1.828621E+01  -5.997290E-01   2.028830E+01  -4.093406E-02
  5.779949E+00  -5.720642E-02   1.313111E+01  -3.271761E-01   1.831630E+01  -9.827261E-01   2.021664E+01  -2.072737E-02
  5.740660E+00  -6.210938E-02   1.305947E+01  -3.348478E-01   1.841759E+01  -1.289293E+00   2.015340E+01  -5.961407E-03
  5.665359E+00  -6.979078E-02   1.295912E+01  -3.258686E-01   1.857900E+01  -1.476732E+00   2.010415E+01   4.865053E-03
  5.559976E+00  -7.408712E-02   1.285116E+01  -3.086681E-01   1.877746E+01  -1.525735E+00   2.007147E+01   9.842566E-03
  5.432982E+00  -7.165238E-02   1.274618E+01  -2.913436E-01   1.897925E+01  -1.443758E+00   2.005588E+01   4.898994E-03
  5.291779E+00  -6.415915E-02   1.264226E+01  -2.771644E-01   1.914277E+01  -1.264250E+00   2.005584E+01  -1.457602E-02
  5.141266E+00  -5.591076E-02   1.252739E+01  -2.658156E-01   1.922513E+01  -1.040152E+00   2.006627E+01  -5.269313E-02
  4.984864E+00  -4.983445E-02   1.238412E+01  -2.563932E-01   1.919324E+01  -8.310601E-01   2.007719E+01  -1.127893E-01
  4.826531E+00  -4.558893E-02   1.219528E+01  -2.478662E-01   1.903472E+01  -6.873169E-01   2.007457E+01  -1.973102E-01
  4.671988E+00  -4.084072E-02   1.195099E+01  -2.375228E-01   1.876321E+01  -6.362762E-01   2.004372E+01  -3.070913E-01
  4.528471E+00  -3.381831E-02   1.165672E+01  -2.206616E-01   1.841750E+01  -6.752514E-01   1.997353E+01  -4.399089E-01
  4.403388E+00  -2.468817E-02   1.133782E+01  -1.922342E-01   1.805646E+01  -7.739139E-01   1.985981E+01  -5.890572E-01
  4.302660E+00  -1.499507E-02   1.103414E+01  -1.481230E-01   1.774935E+01  -8.862056E-01   1.970692E+01  -7.430402E-01
  4.229340E+00  -6.249454E-03   1.078457E+01  -8.554307E-02   1.755719E+01  -9.677864E-01   1.952783E+01  -8.869144E-01
  4.182848E+00   9.034873E-04   1.061163E+01  -4.921649E-03   1.750575E+01  -9.905299E-01   1.934282E+01  -1.004873E+00
  4.159075E+00   6.415454E-03   1.051832E+01   8.690446E-02   1.756387E+01  -9.460239E-01   1.917613E+01  -1.083165E+00
  4.151520E+00   9.987489E-03   1.049976E+01   1.765115E-01   1.764718E+01  -8.395406E-01   1.905095E+01  -1.112668E+00
  4.153299E+00   1.064142E-02   1.056094E+01   2.493278E-01   1.765176E+01  -6.842244E-01   1.898392E+01  -1.090931E+00
  4.159441E+00   7.513616E-03   1.072807E+01   2.975223E-01   1.749917E+01  -5.002694E-01   1.898149E+01  -1.023529E+00
  4.168706E+00   1.733017E-03   1.104607E+01   3.243408E-01   1.716763E+01  -3.142294E-01   1.903927E+01  -9.242753E-01
  4.184402E+00  -2.117168E-03   1.156191E+01   3.408464E-01   1.669620E+01  -1.532791E-01   1.914418E+01  -8.136630E-01
  4.214264E+00   3.009006E-03   1.229912E+01   3.560238E-01   1.616638E+01  -3.585896E-02   1.927787E+01  -7.154506E-01
  4.269826E+00   2.265519E-02   1.323461E+01   3.666955E-01   1.567558E+01   3.548548E-02   1.942027E+01  -6.521472E-01
  4.365801E+00   5.634989E-02   1.428967E+01   3.547441E-01   1.531486E+01   7.405144E-02   1.955263E+01  -6.406994E-01
  4.519720E+00   9.650002E-02   1.534013E+01   2.931058E-01   1.515502E+01   1.007470E-01   1.966019E+01  -6.895108E-01
  4.751534E+00   1.322565E-01   1.623803E+01   1.550551E-01   1.523791E+01   1.313106E-01   1.973429E+01  -7.973048E-01
  5.082171E+00   1.551677E-01   1.683318E+01  -7.832488E-02   1.556908E+01   1.653149E-01   1.977346E+01  -9.537683E-01
  5.529537E+00   1.614972E-01   1.699224E+01  -4.113595E-01   1.611136E+01   1.825689E-01   1.978302E+01  -1.141566E+00
  6.101215E+00   1.496709E-01   1.663026E+01  -8.240721E-01   1.678417E+01   1.490458E-01   1.977316E+01  -1.339135E+00
  6.785407E+00   1.166435E-01   1.577582E+01  -1.262017E+00   1.747455E+01   3.067626E-02   1.975571E+01  -1.523667E+00
  7.544020E+00   5.817067E-02   1.466086E+01  -1.638004E+00   1.806159E+01  -1.894226E-01   1.974051E+01  -1.673895E+00
  8.311525E+00  -2.600460E-02   1.372899E+01  -1.864007E+00   1.844727E+01  -4.968626E-01   1.973227E+01  -1.772662E+00
  9.000083E+00  -1.262124E-01   1.339699E+01  -1.904780E+00   1.858128E+01  -8.423209E-01   1.972914E+01  -1.809281E+00
  9.509795E+00  -2.225842E-01   1.370787E+01  -1.793282E+00   1.846920E+01  -1.152167E+00   1.972362E+01  -1.781287E+00
  9.748366E+00  -2.937936E-01   1.433339E+01  -1.587649E+00   1.816203E+01  -1.349957E+00   1.970525E+01  -1.694745E+00
